Name,StartTime,EndTime,BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,IsWarmup,RPE,RIR,Categories,Note
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinpresse (45 Grad),Machine,8,"85,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinpresse (45 Grad),Machine,8,"85,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinbeuger (Sitzend),Machine,7,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinbeuger (Sitzend),Machine,6,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinbeuger (Sitzend),Machine,7,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinstrecker (Masch.),Machine,12,"55,0",,,Done,false,,,Quadriceps,
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinstrecker (Masch.),Machine,9,"55,0",,,Done,false,,,Quadriceps,
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,7,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",Latziehen (Eng),Cables,7,"67,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",Latziehen (Eng),Cables,5,"67,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",Latziehen (Eng),Cables,8,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,9,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,7,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",Klimmzüge (Breit),None,3,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",Preacher Curls (Masch.),Machine,5,"35,0",,,Done,false,,,Biceps,
Pull,2026-06-29T14:04:20Z,2026-06-29T15:32:35Z,"80,0",Preacher Curls (Masch.),Machine,4,"30,0",,,Done,false,,,Biceps,
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Schrägbankdrücken (Multipresse),Machine,6,"50,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Schrägbankdrücken (Multipresse),Machine,6,"50,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Schrägbankdrücken (Multipresse),Machine,7,"50,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Flys (Masch.),Machine,4,"57,5",,,Done,false,,,"Chest,Deltoids",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Flys (Masch.),Machine,7,"50,0",,,Done,false,,,"Chest,Deltoids",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Seitenheben (Masch.),Machine,8,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Seitenheben (Masch.),Machine,7,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0",Seitenheben (Masch.),Machine,4,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,8,"8,75",,,Done,false,,,Triceps,
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,13,"8,75",,,Done,false,,,Triceps,
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,6,"8,75",,,Done,false,,,Triceps,
Push,2026-06-30T19:43:22Z,2026-06-30T20:44:17Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,6,"8,75",,,Done,false,,,Triceps,
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Kreuzheben (Konventionell),Barbell,7,"70,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Kreuzheben (Konventionell),Barbell,5,"70,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinpresse (45 Grad),Machine,9,"90,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinpresse (45 Grad),Machine,7,"100,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinpresse (45 Grad),Machine,6,"100,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinbeuger (Sitzend),Machine,9,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinbeuger (Sitzend),Machine,6,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinbeuger (Sitzend),Machine,5,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinstrecker (Masch.),Machine,8,"57,5",,,Done,false,,,Quadriceps,
Legs,2026-07-01T19:35:14Z,2026-07-01T20:49:50Z,"80,0",Beinstrecker (Masch.),Machine,8,"57,5",,,Done,false,,,Quadriceps,
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Schulterdrücken (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Schulterdrücken (Masch.),Machine,5,"27,5",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,8,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,5,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Flys (Masch.),Machine,5,"57,5",,,Done,false,,,"Chest,Deltoids",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Flys (Masch.),Machine,5,"55,0",,,Done,false,,,"Chest,Deltoids",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,7,"11,25",,,Done,false,,,Triceps,
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,8,"11,25",,,Done,false,,,Triceps,
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,14,"8,75",,,Done,false,,,Triceps,
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,6,"11,25",,,Done,false,,,Triceps,
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Preacher Curls (Masch.),Machine,7,"35,0",,,Done,false,,,Biceps,
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Preacher Curls (Masch.),Machine,4,"35,0",,,Done,false,,,Biceps,
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Klimmzüge (Breit),None,8,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-04T13:31:47Z,2026-07-04T15:17:12Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,9,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,7,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,5,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Latziehen (Eng),Cables,8,"67,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Latziehen (Eng),Cables,5,"67,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Latziehen (Eng),Cables,5,"67,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,10,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,5,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Klimmzüge (Breit),None,3,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Klimmzüge (Breit),None,3,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Preacher Curls (Masch.),Machine,5,"35,0",,,Done,false,,,Biceps,
Pull,2026-07-06T18:07:56Z,2026-07-06T19:11:33Z,"80,0",Preacher Curls (Masch.),Machine,4,"30,0",,,Done,false,,,Biceps,
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Schrägbankdrücken (Multipresse),Machine,5,"55,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Schrägbankdrücken (Multipresse),Machine,7,"50,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Schrägbankdrücken (Multipresse),Machine,5,"50,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Flys (Masch.),Machine,5,"57,5",,,Done,false,,,"Chest,Deltoids",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Flys (Masch.),Machine,4,"55,0",,,Done,false,,,"Chest,Deltoids",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0",Seitenheben (Masch.),Machine,5,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,8,"11,25",,,Done,false,,,Triceps,
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,6,"11,25",,,Done,false,,,Triceps,
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,7,"11,25",,,Done,false,,,Triceps,
Push,2026-07-07T20:01:07Z,2026-07-07T20:51:52Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,4,"11,25",,,Done,false,,,Triceps,
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Kreuzheben (Konventionell),Barbell,8,"75,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Kreuzheben (Konventionell),Barbell,6,"75,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinpresse (45 Grad),Machine,12,"100,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinpresse (45 Grad),Machine,8,"120,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinpresse (45 Grad),Machine,7,"120,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinbeuger (Sitzend),Machine,7,"75,0",,,Done,false,,,Hamstrings,
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinbeuger (Sitzend),Machine,6,"75,0",,,Done,false,,,Hamstrings,
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinbeuger (Sitzend),Machine,4,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinstrecker (Masch.),Machine,8,"57,5",,,Done,false,,,Quadriceps,
Legs,2026-07-08T19:37:19Z,2026-07-08T20:54:21Z,"80,0",Beinstrecker (Masch.),Machine,6,"57,5",,,Done,false,,,Quadriceps,
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Schulterdrücken (Masch.),Machine,7,"27,5",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Schulterdrücken (Masch.),Machine,4,"27,5",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"60,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,5,"60,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"57,5",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Flys (Masch.),Machine,5,"57,5",,,Done,false,,,"Chest,Deltoids",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Flys (Masch.),Machine,6,"55,0",,,Done,false,,,"Chest,Deltoids",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Seitenheben (Masch.),Machine,7,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,5,"11,25",,,Done,false,,,Triceps,
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0","Trizepspushdowns (Seil, Einarmig, Rechts)",Cables,4,"11,25",,,Done,false,,,Triceps,
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,6,"11,25",,,Done,false,,,Triceps,
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0","Trizepspushdowns (Seil, Einarmig, Links)",Cables,5,"8,75",,,Done,false,,,Triceps,
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Klimmzüge (Breit),None,7,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-07-10T19:37:11Z,2026-07-10T20:54:23Z,"80,0",Klimmzüge (Breit),None,4,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
